zip,fips,county,STATE
23921,51029,Buckingham County,VA
23901,51029,Buckingham County,VA
23004,51029,Buckingham County,VA
24553,51029,Buckingham County,VA
23040,51029,Buckingham County,VA
23936,51029,Buckingham County,VA
24504,51031,Campbell County,VA
24551,51031,Campbell County,VA
24517,51031,Campbell County,VA
24528,51031,Campbell County,VA
24550,51031,Campbell County,VA
24588,51031,Campbell County,VA
24501,51031,Campbell County,VA
24571,51031,Campbell County,VA
24538,51031,Campbell County,VA
24554,51031,Campbell County,VA
24502,51031,Campbell County,VA
23963,51031,Campbell County,VA
24569,51031,Campbell County,VA
24576,51031,Campbell County,VA
22408,51033,Caroline County,VA
23047,51033,Caroline County,VA
22552,51033,Caroline County,VA
22546,51033,Caroline County,VA
23069,51033,Caroline County,VA
23015,51033,Caroline County,VA
22438,51033,Caroline County,VA
22501,51033,Caroline County,VA
22560,51033,Caroline County,VA
22514,51033,Caroline County,VA
22427,51033,Caroline County,VA
22446,51033,Caroline County,VA
22428,51033,Caroline County,VA
22538,51033,Caroline County,VA
22436,51033,Caroline County,VA
22580,51033,Caroline County,VA
22535,51033,Caroline County,VA
24312,51035,Carroll County,VA
24347,51035,Carroll County,VA
24333,51035,Carroll County,VA
24330,51035,Carroll County,VA
24352,51035,Carroll County,VA
24328,51035,Carroll County,VA
24325,51035,Carroll County,VA
24120,51035,Carroll County,VA
24317,51035,Carroll County,VA
24343,51035,Carroll County,VA
24350,51035,Carroll County,VA
24381,51035,Carroll County,VA
24053,51035,Carroll County,VA
24380,51035,Carroll County,VA
24351,51035,Carroll County,VA
24105,51035,Carroll County,VA
23147,51036,Charles City County,VA
23140,51036,Charles City County,VA
23185,51036,Charles City County,VA
23030,51036,Charles City County,VA
23231,51036,Charles City County,VA
23967,51037,Charlotte County,VA
24522,51037,Charlotte County,VA
23923,51037,Charlotte County,VA
23964,51037,Charlotte County,VA
23962,51037,Charlotte County,VA
23976,51037,Charlotte County,VA
24528,51037,Charlotte County,VA
23947,51037,Charlotte County,VA
23934,51037,Charlotte County,VA
23959,51037,Charlotte County,VA
23963,51037,Charlotte County,VA
23924,51037,Charlotte County,VA
23937,51037,Charlotte County,VA
23958,51037,Charlotte County,VA
23113,51041,Chesterfield County,VA
23114,51041,Chesterfield County,VA
23234,51041,Chesterfield County,VA
23236,51041,Chesterfield County,VA
23836,51041,Chesterfield County,VA
23112,51041,Chesterfield County,VA
23831,51041,Chesterfield County,VA
23297,51041,Chesterfield County,VA
23834,51041,Chesterfield County,VA
23224,51041,Chesterfield County,VA
23235,51041,Chesterfield County,VA
23803,51041,Chesterfield County,VA
23120,51041,Chesterfield County,VA
23237,51041,Chesterfield County,VA
23225,51041,Chesterfield County,VA
23838,51041,Chesterfield County,VA
23832,51041,Chesterfield County,VA
20130,51043,Clarke County,VA
22663,51043,Clarke County,VA
22630,51043,Clarke County,VA
22611,51043,Clarke County,VA
22646,51043,Clarke County,VA
22620,51043,Clarke County,VA
20135,51043,Clarke County,VA
24426,51045,Craig County,VA
24127,51045,Craig County,VA
24070,51045,Craig County,VA
24131,51045,Craig County,VA
24128,51045,Craig County,VA
22714,51047,Culpeper County,VA
22724,51047,Culpeper County,VA
22734,51047,Culpeper County,VA
22736,51047,Culpeper County,VA
22407,51047,Culpeper County,VA
22733,51047,Culpeper County,VA
22718,51047,Culpeper County,VA
22735,51047,Culpeper County,VA
20186,51047,Culpeper County,VA
22701,51047,Culpeper County,VA
22713,51047,Culpeper County,VA
20106,51047,Culpeper County,VA
22737,51047,Culpeper County,VA
22726,51047,Culpeper County,VA
22729,51047,Culpeper County,VA
22740,51047,Culpeper County,VA
22741,51047,Culpeper County,VA
22716,51047,Culpeper County,VA
23027,51049,Cumberland County,VA
23901,51049,Cumberland County,VA
23040,51049,Cumberland County,VA
23139,51049,Cumberland County,VA
23038,51049,Cumberland County,VA
23936,51049,Cumberland County,VA
23123,51049,Cumberland County,VA
24230,51051,Dickenson County,VA
24228,51051,Dickenson County,VA
24272,51051,Dickenson County,VA
24283,51051,Dickenson County,VA
24226,51051,Dickenson County,VA
24256,51051,Dickenson County,VA
24269,51051,Dickenson County,VA
24220,51051,Dickenson County,VA
24237,51051,Dickenson County,VA
24217,51051,Dickenson County,VA
24607,51051,Dickenson County,VA
23841,51053,Dinwiddie County,VA
23885,51053,Dinwiddie County,VA
23850,51053,Dinwiddie County,VA
23803,51053,Dinwiddie County,VA
23830,51053,Dinwiddie County,VA
23894,51053,Dinwiddie County,VA
23872,51053,Dinwiddie County,VA
23824,51053,Dinwiddie County,VA
23882,51053,Dinwiddie County,VA
23840,51053,Dinwiddie County,VA
23833,51053,Dinwiddie County,VA
23805,51053,Dinwiddie County,VA
22560,51057,Essex County,VA
22454,51057,Essex County,VA
22504,51057,Essex County,VA
22438,51057,Essex County,VA
22476,51057,Essex County,VA
23148,51057,Essex County,VA
22436,51057,Essex County,VA
23115,51057,Essex County,VA
22437,51057,Essex County,VA
22509,51057,Essex County,VA
20121,51059,Fairfax County,VA
20170,51059,Fairfax County,VA
20171,51059,Fairfax County,VA
22042,51059,Fairfax County,VA
22124,51059,Fairfax County,VA
22150,51059,Fairfax County,VA
20194,51059,Fairfax County,VA
22003,51059,Fairfax County,VA
22009,51059,Fairfax County,VA
22015,51059,Fairfax County,VA
22106,51059,Fairfax County,VA
22037,51059,Fairfax County,VA
20152,51059,Fairfax County,VA
20151,51059,Fairfax County,VA
22044,51059,Fairfax County,VA
22103,51059,Fairfax County,VA
22180,51059,Fairfax County,VA
22182,51059,Fairfax County,VA
22183,51059,Fairfax County,VA
22030,51059,Fairfax County,VA
22199,51059,Fairfax County,VA
22310,51059,Fairfax County,VA
22311,51059,Fairfax County,VA
22308,51059,Fairfax County,VA
22306,51059,Fairfax County,VA
20195,51059,Fairfax County,VA
22109,51059,Fairfax County,VA
22107,51059,Fairfax County,VA
22160,51059,Fairfax County,VA
20153,51059,Fairfax County,VA
22041,51059,Fairfax County,VA
22033,51059,Fairfax County,VA
22151,51059,Fairfax County,VA
20598,51059,Fairfax County,VA
20069,51059,Fairfax County,VA
22060,51059,Fairfax County,VA
22102,51059,Fairfax County,VA
22039,51059,Fairfax County,VA
22027,51059,Fairfax County,VA
22204,51059,Fairfax County,VA
20206,51059,Fairfax County,VA
20120,51059,Fairfax County,VA
22043,51059,Fairfax County,VA
22101,51059,Fairfax County,VA
22153,51059,Fairfax County,VA
22307,51059,Fairfax County,VA
20122,51059,Fairfax County,VA
22304,51059,Fairfax County,VA
22035,51059,Fairfax County,VA
22158,51059,Fairfax County,VA
20070,51059,Fairfax County,VA
22032,51059,Fairfax County,VA
22079,51059,Fairfax County,VA
22181,51059,Fairfax County,VA
22031,51059,Fairfax County,VA
20191,51059,Fairfax County,VA
22312,51059,Fairfax County,VA
22116,51059,Fairfax County,VA
22122,51059,Fairfax County,VA
22207,51059,Fairfax County,VA
22185,51059,Fairfax County,VA
22066,51059,Fairfax County,VA
22315,51059,Fairfax County,VA
22303,51059,Fairfax County,VA
20172,51059,Fairfax County,VA
22121,51059,Fairfax County,VA
20165,51059,Fairfax County,VA
22213,51059,Fairfax County,VA
20041,51059,Fairfax County,VA
22067,51059,Fairfax County,VA
22161,51059,Fairfax County,VA
22206,51059,Fairfax County,VA
20192,51059,Fairfax County,VA
20124,51059,Fairfax County,VA
22152,51059,Fairfax County,VA
20190,51059,Fairfax County,VA
22309,51059,Fairfax County,VA
22046,51059,Fairfax County,VA
22108,51059,Fairfax County,VA
22302,51059,Fairfax County,VA
22081,51059,Fairfax County,VA
20164,51059,Fairfax County,VA
22159,51059,Fairfax County,VA
22712,51061,Fauquier County,VA
20144,51061,Fauquier County,VA
22734,51061,Fauquier County,VA
22556,51061,Fauquier County,VA
20188,51061,Fauquier County,VA
22406,51061,Fauquier County,VA
20169,51061,Fauquier County,VA
22742,51061,Fauquier County,VA
20187,51061,Fauquier County,VA
20138,51061,Fauquier County,VA
20198,51061,Fauquier County,VA
20137,51061,Fauquier County,VA
22720,51061,Fauquier County,VA
22643,51061,Fauquier County,VA
20117,51061,Fauquier County,VA
20139,51061,Fauquier County,VA
20128,51061,Fauquier County,VA
20119,51061,Fauquier County,VA
20184,51061,Fauquier County,VA
22639,51061,Fauquier County,VA
20130,51061,Fauquier County,VA
22728,51061,Fauquier County,VA
20140,51061,Fauquier County,VA
20106,51061,Fauquier County,VA
20115,51061,Fauquier County,VA
20186,51061,Fauquier County,VA
20181,51061,Fauquier County,VA
22642,51061,Fauquier County,VA
24162,51063,Floyd County,VA
24352,51063,Floyd County,VA
24149,51063,Floyd County,VA
24079,51063,Floyd County,VA
24105,51063,Floyd County,VA
24141,51063,Floyd County,VA
24059,51063,Floyd County,VA
24138,51063,Floyd County,VA
24072,51063,Floyd County,VA
24091,51063,Floyd County,VA
24120,51063,Floyd County,VA
24380,51063,Floyd County,VA
23022,51065,Fluvanna County,VA
23055,51065,Fluvanna County,VA
23084,51065,Fluvanna County,VA
22974,51065,Fluvanna County,VA
23038,51065,Fluvanna County,VA
23093,51065,Fluvanna County,VA
22947,51065,Fluvanna County,VA
24590,51065,Fluvanna County,VA
22963,51065,Fluvanna County,VA
24065,51067,Franklin County,VA
24091,51067,Franklin County,VA
24088,51067,Franklin County,VA
24137,51067,Franklin County,VA
24184,51067,Franklin County,VA
24121,51067,Franklin County,VA
24151,51067,Franklin County,VA
24059,51067,Franklin County,VA
24101,51067,Franklin County,VA
24067,51067,Franklin County,VA
24092,51067,Franklin County,VA
24055,51067,Franklin County,VA
24176,51067,Franklin County,VA
24014,51067,Franklin County,VA
24146,51067,Franklin County,VA
24112,51067,Franklin County,VA
24102,51067,Franklin County,VA
24079,51067,Franklin County,VA
22603,51069,Frederick County,VA
22645,51069,Frederick County,VA
22601,51069,Frederick County,VA
22637,51069,Frederick County,VA
22602,51069,Frederick County,VA
22654,51069,Frederick County,VA
22630,51069,Frederick County,VA
22624,51069,Frederick County,VA
22625,51069,Frederick County,VA
22622,51069,Frederick County,VA
22655,51069,Frederick County,VA
22663,51069,Frederick County,VA
22656,51069,Frederick County,VA
24128,51071,Giles County,VA
24086,51071,Giles County,VA
24150,51071,Giles County,VA
24134,51071,Giles County,VA
24124,51071,Giles County,VA
24167,51071,Giles County,VA
24093,51071,Giles County,VA
24315,51071,Giles County,VA
24147,51071,Giles County,VA
24136,51071,Giles County,VA
23149,51073,Gloucester County,VA
23183,51073,Gloucester County,VA
23018,51073,Gloucester County,VA
23184,51073,Gloucester County,VA
23154,51073,Gloucester County,VA
23062,51073,Gloucester County,VA
23178,51073,Gloucester County,VA
23131,51073,Gloucester County,VA
23155,51073,Gloucester County,VA
23003,51073,Gloucester County,VA
23001,51073,Gloucester County,VA
23072,51073,Gloucester County,VA
23061,51073,Gloucester County,VA
23128,51073,Gloucester County,VA
23050,51073,Gloucester County,VA
23190,51073,Gloucester County,VA
23103,51075,Goochland County,VA
23102,51075,Goochland County,VA
23039,51075,Goochland County,VA
23117,51075,Goochland County,VA
23153,51075,Goochland County,VA
23084,51075,Goochland County,VA
23129,51075,Goochland County,VA
23238,51075,Goochland County,VA
23038,51075,Goochland County,VA
23063,51075,Goochland County,VA
23093,51075,Goochland County,VA
23146,51075,Goochland County,VA
23067,51075,Goochland County,VA
23160,51075,Goochland County,VA
23233,51075,Goochland County,VA
23065,51075,Goochland County,VA
24430,51077,Grayson County,VA
24292,51077,Grayson County,VA
24236,51077,Grayson County,VA
24333,51077,Grayson County,VA
24350,51077,Grayson County,VA
24378,51077,Grayson County,VA
24330,51077,Grayson County,VA
24363,51077,Grayson County,VA
24348,51077,Grayson County,VA
24326,51077,Grayson County,VA
22973,51079,Greene County,VA
22968,51079,Greene County,VA
22923,51079,Greene County,VA
22965,51079,Greene County,VA
